RBM41	nucleus	['Nucleus', 'Spliceosomal complex', 'U12-type spliceosomal complex', 'Intracellular ribonucleoprotein complex', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle part']
NTMT1	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
CTSA	lysosome	['Lytic vacuole', 'Extracellular region', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytoplasm', 'Lysosome', 'Primary lysosome', 'Vacuole', 'Vacuolar lumen']
ERMAP	membrane	['Cytoplasm', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intracellular part', 'Membrane part']
NEURL2	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
SPATA25	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
ZSWIM1	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
CCDC23	extracellular	['Extracellular region']
ZNF503	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
ABCC10	lysosome	['Lytic vacuole', 'Cytoplasm', 'Lysosome', 'Lysosomal membrane', 'Vacuole', 'Vacuolar membrane', 'Membrane', 'Organelle membrane', 'Organelle', 'membrane-bounded organelle']
COMTD1	mitochondria	['Cytoplasm', 'Mitochondrion', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
DOLPP1	ER	['Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Endomembrane system', 'Membrane', 'Membrane']
YBX1	nucleus	['Extracellular region', 'Extracellular region', 'Nucleus', 'Spliceosomal complex', 'U12-type spliceosomal complex', 'Cytoplasm', 'Cytoplasmic stress granule', 'Intracellular ribonucleoprotein complex', 'Intracellular ribonucleoprotein complex', 'Vesicle']
VDAC2	mitochondria	['Extracellular region', 'Nucleus', 'Cytoplasm', 'Mitochondrion', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Extracellular organelle']
TNNC2	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
SH3GLB2	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
PPCS	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
ZMYND12	nonspecific	['nonspecific']
CRIP3	intracellular	['Cytoplasm', 'Intracellular part']
NUP188	nucleus	['Nucleus', 'Nuclear envelope', 'Nuclear pore', 'Endomembrane system', 'Organelle envelope', 'GO:0031975', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
GUCA2B	cytoskeleton	['Photoreceptor outer segment', 'Cilium', 'Cell projection', 'Organelle', 'Organelle part', 'Ciliary part', 'Cell projection part', 'Neuron part', 'non-motile cilium', '9+0 non-motile cilium']
SLC22A7	membrane	['Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part']
DOLK	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Membrane', 'Nuclear outer membrane-endoplasmic reticulum membrane network', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
EDN2	extracellular	['Extracellular region', 'Extracellular region', 'Extracellular space', 'Extracellular region part']
ESX1	nucleus	['Nucleus', 'Nucleoplasm', 'Nuclear body', 'Nuclear speck', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
FOXO6	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SLC25A53	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial inner membrane', 'Membrane', 'Integral component of membrane', 'Organelle inner membrane', 'Organelle membrane', 'Intrinsic component of membrane', 'Mitochondrial membrane']
CTPS1	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
GLRA4	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
DNTTIP1	nucleus	['Histone deacetylase complex', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
TCEAL1	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'membrane-bounded organelle', 'Intracellular organelle']
CITED4	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Intracellular part']
ENDOG	nucleus	['Nucleus', 'Cytoplasm', 'Cytosol', 'Somatodendritic compartment', 'Neuronal cell body', 'Perikaryon', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
WFDC10A	extracellular	['Extracellular region']
TBC1D13	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
WBP5	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
ZDHHC12	endomembrane	['Cytoplasm', 'Endoplasmic reticulum', 'Golgi apparatus', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
WFDC6	extracellular	['Extracellular region']
WFDC2	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
TCEAL5	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
RIMS3	cytoskeleton	['Cell junction']
BEX4	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SET	nucleus	['Nucleus', 'Nucleoplasm', 'Lipid particle', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
ZNF684	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
ZNF642	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
DBNDD2	vesicle	['Cytoplasm', 'Synaptic vesicle', 'Endomembrane system', 'Vesicle membrane', 'Membrane', 'Transport vesicle', 'Transport vesicle membrane', 'Cytoplasmic vesicle membrane', 'Synaptic vesicle membrane', 'Organelle membrane']
WDR34	nucleus	['Cytoplasm', 'Cytoplasm', 'Centrosome', 'Centriole', 'Microtubule organizing center', 'Cytosol', 'Cytoskeleton', 'Cytoskeleton', 'Cytoplasmic dynein complex', 'Microtubule associated complex']
SMAP2	intracellular	['Cytoplasm', 'Intracellular part']
TP53TG5	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
BEX1	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SDC4	lysosome	['Lytic vacuole', 'Cytoplasm', 'Lysosome', 'Vacuole', 'Vacuolar lumen', 'Golgi apparatus', 'Golgi lumen', 'Plasma membrane', 'Endomembrane system', 'Membrane']
SPTAN1	endomembrane	['Extracellular region', 'Cytoplasm', 'Cytoplasm', 'Cytosol', 'Cytoskeleton', 'Cytoskeleton', 'Cell cortex', 'Spectrin', 'Endomembrane system', 'Actin cytoskeleton']
COL9A2	ER	['Extracellular region', 'Collagen trimer', 'FACIT collagen trimer', 'Collagen type IX trimer', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'Macromolecular complex']
NXF2B	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle']
ZMPSTE24	extracellular	['Extracellular region', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
PLAU	endomembrane	['Extracellular region', 'Extracellular region', 'Extracellular space', 'Cytoplasm', 'Plasma membrane', 'Cell surface', 'Endomembrane system', 'Vesicle membrane', 'Membrane', 'Secretory granule']
TMCO2	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SEMG2	nucleus	['Extracellular region', 'Extracellular region', 'Extracellular space', 'Nucleus', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Extracellular organelle', 'Intracellular membrane-bounded organelle']
RLF	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
TCEAL6	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
SEMG1	extracellular	['Extracellular region']
ZMAT1	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
WFDC12	extracellular	['Extracellular region']
WFDC5	extracellular	['Extracellular region']
CAP1	lysosome	['Lytic vacuole', 'Extracellular region', 'Cytoplasm', 'Lysosome', 'Primary lysosome', 'Vacuole', 'Vacuolar lumen', 'Endomembrane system', 'Secretory granule', 'Cytoplasmic vesicle']
ODF2	cytoskeleton	['Spindle pole', 'Spindle', 'Cytoskeleton', 'Cytoskeleton', 'Microtubule', 'Microtubule cytoskeleton', 'Microtubule cytoskeleton', 'Organelle', 'Organelle', 'non-membrane-bounded organelle']
STK4	nucleus	['Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'Nuclear body', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle']
GNMT	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
MFSD2A	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Membrane', 'Nuclear outer membrane-endoplasmic reticulum membrane network', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
TOMM34	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle']
OXCT2	mitochondria	['Cytoplasm', 'Mitochondrion', 'Cilium', 'Motile cilium', 'Cell projection', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
BMP8B	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
ARMCX1	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
PPIE	endomembrane	['Extracellular region', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytosol', 'Endomembrane system', 'Nuclear body']
CHCHD1	mitochondria	['Organellar ribosome', 'Cytoplasm', 'Mitochondrion', 'Mitochondrial matrix', 'Mitochondrial ribosome', 'Ribosome', 'Intracellular ribonucleoprotein complex', 'membrane-enclosed lumen', 'Macromolecular complex', 'Organelle']
CNPY3	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
HNRNPH2	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle', 'membrane-bounded organelle']
CERCAM	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
FUT11	golgi	['Golgi membrane', 'Golgi membrane', 'Cytoplasm', 'Cytoplasm', 'Golgi apparatus', 'Golgi apparatus', 'Golgi stack', 'Endomembrane system', 'Endomembrane system', 'Membrane']
HPCAL4	nonspecific	['nonspecific']
HEYL	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
PABPC4	nucleus	['Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasmic stress granule', 'Intracellular ribonucleoprotein complex', 'Intracellular ribonucleoprotein complex', 'Macromolecular complex', 'Macromolecular complex', 'Ribonucleoprotein granule', 'Cytoplasmic ribonucleoprotein granule']
KCNK15	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
ADA	lysosome	['Lytic vacuole', 'Cytoplasm', 'Lysosome', 'Vacuole', 'Plasma membrane', 'External side of plasma membrane', 'Cell surface', 'Cell surface', 'Membrane', 'Membrane']
TRUB2	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
UBR2	nucleus	['Ubiquitin ligase complex', 'Nucleus', 'Cytoplasm', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Intracellular part']
TIMM8A	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial intermembrane space', 'Organelle envelope', 'Organelle envelope lumen', 'membrane-enclosed lumen', 'GO:0031975', 'Organelle', 'membrane-bounded organelle']
TAF7L	nucleus	['DNA-directed RNA polymerase complex', 'Nucleus', 'Nucleoplasm', 'GO:0005667', 'GO:0005669', 'Cytoplasm', 'DNA-directed RNA polymerase II, holoenzyme', 'RNA polymerase complex', 'membrane-enclosed lumen', 'Nuclear lumen']
ANXA7	extracellular	['Extracellular region', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
TRERF1	nucleus	['Histone deacetylase complex', 'Nucleus', 'Nucleoplasm', 'GO:0005667', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle']
DNM1	protein complex	['Photoreceptor inner segment', 'Cytoplasm', 'Membrane', 'Membrane coat', 'Macromolecular complex', 'Myelin sheath', 'Protein complex', 'Intracellular part', 'Membrane part', 'Cytoplasmic part']
CENPI	nucleus	['chromosome, centromeric region', 'chromosome, centromeric region', 'Kinetochore', 'Nucleus', 'Chromosome', 'Chromosome', 'Macromolecular complex', 'Organelle', 'Organelle', 'membrane-bounded organelle']
TMEM35	peroxisome	['Cytoplasm', 'Cytoplasm', 'Peroxisome', 'Peroxisomal membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Organelle membrane', 'Intrinsic component of membrane', 'Cytoplasmic vesicle']
TRMT2B	mitochondria	['Cytoplasm', 'Mitochondrion', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
CIZ1	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'Plasma membrane', 'Membrane', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle', 'membrane-bounded organelle']
MRPS16	mitochondria	['Organellar ribosome', 'Organellar small ribosomal subunit', 'Cytoplasm', 'Mitochondrion', 'Mitochondrial matrix', 'Mitochondrial ribosome', 'Mitochondrial small ribosomal subunit', 'Ribosome', 'Small ribosomal subunit', 'Intracellular ribonucleoprotein complex']
DNAJC9	nucleus	['Extracellular region', 'Extracellular space', 'Nucleus', 'Cytoplasm', 'Plasma membrane', 'Membrane', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
XKRX	membrane	['Plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part', 'Cell periphery']
NOX1	endomembrane	['Cytoplasm', 'Endosome', 'Early endosome', 'Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane']
NDUFS5	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial inner membrane', 'Membrane', 'Organelle inner membrane', 'Organelle membrane', 'Mitochondrial membrane', 'Organelle envelope', 'GO:0031975']
CSTF2	nucleus	['Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'Nuclear body', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
TAF8	nucleus	['DNA-directed RNA polymerase complex', 'Nucleus', 'Nucleoplasm', 'GO:0005667', 'GO:0005669', 'DNA-directed RNA polymerase II, holoenzyme', 'RNA polymerase complex', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex']
JPH2	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Junctional sarcoplasmic reticulum membrane', 'Membrane', 'Sarcoplasm', 'Sarcoplasmic reticulum', 'Organelle membrane', 'Sarcoplasmic reticulum membrane']
CCND3	nucleus	['cyclin-dependent protein kinase holoenzyme complex', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'Plasma membrane', 'Adherens junction', 'cell-substrate adherens junction', 'Focal adhesion', 'Membrane']
RRAGC	lysosome	['Lytic vacuole', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Lysosome', 'Vacuole', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
SRPX2	extracellular	['Extracellular region', 'Extracellular space', 'Cytoplasm', 'Extracellular region part', 'Intracellular part']
POU3F1	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'membrane-bounded organelle', 'Intracellular organelle']
UTP11L	nucleolus	['Extracellular region', 'Extracellular space', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Nucleolus', 'Cytoplasm', 'membrane-enclosed lumen', 'membrane-enclosed lumen', 'Nuclear lumen']
FHL3	nucleus	['Stress fiber', 'Nucleus', 'Cytoplasm', 'Cytoskeleton', 'Actin cytoskeleton', 'Myofibril', 'Sarcomere', 'Z disc', 'I band', 'Actin filament bundle']
SF3A3	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'Spliceosomal complex', 'Intracellular ribonucleoprotein complex', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Organelle', 'Organelle']
TSPAN6	extracellular	['Extracellular region', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
INPP5B	cytoplasm	['Cytoplasm', 'Cytosol', 'Membrane', 'Intracellular part', 'Cytoplasmic part']
PGC	extracellular	['Extracellular region', 'Extracellular region', 'Extracellular space', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
IFT52	nucleus	['Cytoplasm', 'Centrosome', 'Centrosome', 'Centriole', 'Microtubule organizing center', 'Cytoskeleton', 'Cilium', 'Microtubule cytoskeleton', 'Dendrite', 'Photoreceptor connecting cilium']
TNMD	nucleus	['Nucleus', 'Nuclear envelope', 'Cytoplasm', 'Endomembrane system', 'Organelle envelope', 'GO:0031975', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
PLA2G12B	extracellular	['Extracellular region']
PCDH19	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
MTF1	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'membrane-bounded organelle', 'Intracellular organelle']
RPA4	nucleus	['Nuclear chromosome', 'Nucleus', 'Nucleus', 'Replication fork', 'DNA replication factor A complex', 'Chromosome', 'Replisome', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex']
YRDC	mitochondria	['Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Intracellular part', 'Cytoplasmic part']
MANEAL	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Organelle membrane', 'Intrinsic component of membrane', 'Organelle']
EPHA10	extracellular	['Extracellular region', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Membrane part']
MCU	mitochondria	['Cytoplasm', 'Mitochondrion', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
GNL2	nucleolus	['Nucleus', 'Nucleolus', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular non-membrane-bounded organelle']
SLC25A25	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
MEAF6	nucleolus	['Histone acetyltransferase complex', 'chromosome, centromeric region', 'Kinetochore', 'Nucleus', 'Nucleoplasm', 'Chromosome', 'Nucleolus', 'Protein acetyltransferase complex', 'membrane-enclosed lumen', 'Nuclear lumen']
NAIF1	nucleus	['Nucleus', 'Nucleoplasm', 'Plasma membrane', 'Membrane', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
NAP1L3	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
ZC3H12A	nucleus	['P-body', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoskeleton', 'Intracellular ribonucleoprotein complex', 'Macromolecular complex', 'Ribonucleoprotein granule', 'Cytoplasmic ribonucleoprotein granule', 'Organelle']
NCR2	membrane	['Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part']
GRIK3	cytoskeleton	['Cytoplasm', 'Plasma membrane', 'Membrane', 'Axon', 'Axon', 'Dendrite', 'Dendrite', 'Cell projection cytoplasm', 'Dendrite cytoplasm', 'Axon part']
PCDH11X	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
CSF3R	extracellular	['Extracellular region']
TREM2	extracellular	['Extracellular region']
KLHL4	protein complex	['Ubiquitin ligase complex', 'cullin-RING ubiquitin ligase complex', 'Cul3-RING ubiquitin ligase complex', 'Macromolecular complex', 'Intracellular part', 'Catalytic complex', 'Transferase complex']
CHST3	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
MRPS15	mitochondria	['Organellar ribosome', 'Organellar small ribosomal subunit', 'Cytoplasm', 'Mitochondrion', 'Mitochondrial matrix', 'Mitochondrial ribosome', 'Mitochondrial small ribosomal subunit', 'Ribosome', 'Small ribosomal subunit', 'Intracellular ribonucleoprotein complex']
DACH2	nucleus	['Nucleus', 'GO:0005667', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Protein complex', 'Intracellular part']
STK40	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
MAP7D1	cytoskeleton	['Cytoplasm', 'Cytosol', 'Cytoskeleton', 'Microtubule cytoskeleton', 'Organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular non-membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
AK1	extracellular	['Extracellular region', 'Cytoplasm', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Intracellular part', 'Extracellular exosome', 'Extracellular vesicle']
TSPO2	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
TRAPPC3	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'TRAPP complex', 'Organelle membrane', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle']
APOOL	endomembrane	['Extracellular region', 'Cytoplasm', 'Endomembrane system', 'Secretory granule', 'Platelet alpha granule', 'Platelet alpha granule lumen', 'Cytoplasmic vesicle', 'membrane-enclosed lumen', 'Vesicle', 'Vesicle lumen']
